x, y
1.8737596471885336, 0.944206008583691
2.0011025358324144, 0.9084406294706724
2.101433296582139, 0.871244635193133
2.1901874310915104, 0.8125894134477826
2.2210584343991178, 0.7567954220314735
2.2635060639470783, 0.6952789699570815
2.2943770672546857, 0.6165951359084406
2.309812568908489, 0.5565092989985694
2.332965821389195, 0.4978540772532189
2.3638368246968025, 0.4177396280400572
2.4294377067254684, 0.26609442060085836
2.529768467475193, 0.18311874105865522
2.680264608599779, 0.12589413447782546
2.823042998897464, 0.1044349070100143
3.035281146637266, 0.0815450643776824
3.243660418963616, 0.06866952789699571
3.4173098125689085, 0.06437768240343347
3.6411245865490627, 0.060085836909871244
3.818632855567806, 0.055793991416309016
2.390848952590959, 0.33905579399141633
1.6885336273428886, 0.9713876967095851
